[2025-10-01 21:00:28] info: 	z2m: Logging to console, file (filename: log.log)
[2025-10-01 21:00:28] info: 	z2m: Starting Zigbee2MQTT version 2.6.2 (commit #unknown)
[2025-10-01 21:00:28] info: 	z2m: Starting zigbee-herdsman (6.1.5)
[2025-10-01 21:00:29] info: 	zh:zstack:znp: Opening TCP socket with 192.168.87.68:6638
[2025-10-01 21:00:29] info: 	zh:zstack:znp: Socket connected
[2025-10-01 21:00:29] info: 	zh:zstack:znp: Socket ready
[2025-10-01 21:00:29] info: 	zh:zstack:znp: Writing CC2530/CC2531 skip bootloader payload
[2025-10-01 21:00:30] info: 	zh:zstack:znp: Skip bootloader for CC2652/CC1352
[2025-10-01 21:00:31] info: 	z2m: zigbee-herdsman started (resumed)
[2025-10-01 21:00:31] info: 	z2m: Coordinator firmware version: '{"meta":{"maintrel":1,"majorrel":2,"minorrel":7,"product":1,"revision":20240710,"transportrev":2},"type":"ZStack3x0"}'
[2025-10-01 21:00:31] info: 	z2m: Button 4 - Movie (0xb4e3f9fffe249e15): E1812 - IKEA TRADFRI shortcut button (EndDevice)
[2025-10-01 21:00:31] info: 	z2m: Smart Plug Z1 (0xa4c13812921dddfd): A1Z - Nous Smart plug (with power monitoring) (Router)
[2025-10-01 21:00:31] info: 	z2m: Button 3 - Workshop (0xb4e3f9fffe753317): E1812 - IKEA TRADFRI shortcut button (EndDevice)
[2025-10-01 21:00:31] info: 	z2m: Button 2 - Chandelier (0x04cd15fffe7ff98b): E1812 - IKEA TRADFRI shortcut button (EndDevice)
[2025-10-01 21:00:31] info: 	z2m: Button 1 (0x04cd15fffe268dcc): E1812 - IKEA TRADFRI shortcut button (EndDevice)
[2025-10-01 21:00:31] info: 	z2m: Cube (0x54ef4410006a43c7): CTP-R01 - Aqara Cube T1 Pro (EndDevice)
[2025-10-01 21:00:31] info: 	z2m: Philips Backyard Sensor (0x001788010649a073): 9290019758 - Philips Hue motion outdoor sensor (EndDevice)
[2025-10-01 21:00:31] info: 	z2m: Water Sensor 1 (0x5c0272fffebb9cde): TS0207_water_leak_detector_3 - Tuya Zigbee water leak sensor (EndDevice)
[2025-10-01 21:00:31] info: 	z2m: Alarm Keypad (0x0015bc0043006306): KEYZB-110 - Develco Keypad (EndDevice)
[2025-10-01 21:00:31] info: 	z2m: Alarm Repeater (0x0015bc0022000242): Not supported (Router)
[2025-10-01 21:00:31] info: 	z2m: Alarm Siren (0x0015bc0041007a25): SIRZB-111 - Develco Customizable siren (Router)
[2025-10-01 21:00:31] info: 	z2m: Workshop Light (0x54ef441000b757df): CL-L02D - Aqara Ceiling light T1M (EndDevice)
[2025-10-01 21:00:31] info: 	z2m: Currently 12 devices are joined.
[2025-10-01 21:00:31] info: 	z2m: Connecting to MQTT server at mqtt://core-mosquitto:1883
[2025-10-01 21:00:32] info: 	z2m: Connected to MQTT server
[2025-10-01 21:00:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/state', payload '{"state":"online"}'
[2025-10-01 21:00:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Button 4 - Movie/availability', payload '{"state":"online"}'
[2025-10-01 21:00:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Smart Plug Z1/availability', payload '{"state":"offline"}'
[2025-10-01 21:00:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Button 3 - Workshop/availability', payload '{"state":"online"}'
[2025-10-01 21:00:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Button 2 - Chandelier/availability', payload '{"state":"online"}'
[2025-10-01 21:00:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Button 1/availability', payload '{"state":"offline"}'
[2025-10-01 21:00:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Cube/availability', payload '{"state":"online"}'
[2025-10-01 21:00:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Philips Backyard Sensor/availability', payload '{"state":"online"}'
[2025-10-01 21:00:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Water Sensor 1/availability', payload '{"state":"online"}'
[2025-10-01 21:00:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Alarm Keypad/availability', payload '{"state":"online"}'
[2025-10-01 21:00:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Alarm Repeater/availability', payload '{"state":"offline"}'
[2025-10-01 21:00:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Alarm Siren/availability', payload '{"state":"offline"}'
[2025-10-01 21:00:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Workshop Light/availability', payload '{"state":"online"}'
[2025-10-01 21:00:33] info: 	z2m: Started frontend on port 8099
[2025-10-01 21:00:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Button 4 - Movie', payload '{"battery":100,"identify":null,"linkquality":131,"update":{"installed_version":604241926,"latest_version":604241926,"state":"idle"}}'
[2025-10-01 21:00:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Smart Plug Z1', payload '{"child_lock":"UNLOCK","countdown":0,"current":0,"energy":16.74,"indicator_mode":"off/on","linkquality":120,"power":0,"power_outage_memory":"off","state":"OFF","update":{"installed_version":192,"latest_version":192,"state":"idle"},"voltage":232}'
[2025-10-01 21:00:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Button 3 - Workshop', payload '{"battery":90,"identify":null,"linkquality":51,"update":{"installed_version":604241926,"latest_version":604241926,"state":"idle"}}'
[2025-10-01 21:00:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Button 2 - Chandelier', payload '{"battery":50,"identify":null,"linkquality":54,"update":{"installed_version":604241926,"latest_version":604241926,"state":"idle"}}'
[2025-10-01 21:00:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Button 1', payload '{"battery":1,"identify":null,"linkquality":3,"update":{"installed_version":604241926,"latest_version":604241926,"state":"idle"}}'
[2025-10-01 21:00:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Cube', payload '{"action_angle":null,"action_from_side":null,"battery":100,"current":0,"linkquality":94,"operation_mode":"action_mode","power":2,"power_outage_count":159,"side":4,"update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":3016}'
[2025-10-01 21:00:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Philips Backyard Sensor', payload '{"battery":27.5,"illuminance":1,"led_indication":true,"linkquality":54,"motion_sensitivity":"high","occupancy":false,"occupancy_timeout":60,"temperature":22.23,"update":{"installed_version":1124102917,"latest_version":1124102917,"state":"idle"}}'
[2025-10-01 21:00:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Water Sensor 1', payload '{"battery":76,"battery_low":false,"linkquality":54,"tamper":false,"voltage":2800,"water_leak":false}'
[2025-10-01 21:00:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Alarm Keypad', payload '{"action_code":null,"action_transaction":null,"action_zone":null,"battery":100,"battery_low":false,"linkquality":58,"tamper":false,"update":{"installed_version":131077,"latest_version":131077,"state":"idle"},"voltage":5600}'
[2025-10-01 21:00:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Alarm Repeater', payload '{"alarm_1":false,"alarm_2":false,"battery":null,"battery_low":true,"linkquality":47,"state":null,"tamper":false}'
[2025-10-01 21:00:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Alarm Siren', payload '{"ac_status":true,"alarm":false,"battery":null,"battery_low":true,"enrolled":true,"ias_cie_address":"0x00124b002e0e1c5f","linkquality":65,"max_duration":10,"restore_reports":true,"supervision_reports":true,"tamper":false,"test":false,"voltage":null,"zone_id":23}'
[2025-10-01 21:00:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Workshop Light', payload '{"brightness_rgb":254,"brightness_white":254,"color_mode_rgb":"xy","color_rgb":{"x":0.313,"y":0.21},"device_temperature":36,"linkquality":58,"power_on_behaviour":"off","power_outage_count":27,"state":"OFF","state_rgb":"OFF","state_white":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null}}'
[2025-10-01 21:00:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Workshop Light/white', payload '{"brightness":254,"state":"OFF"}'
[2025-10-01 21:00:33] info: 	z2m: Zigbee2MQTT started!
[2025-10-01 21:00:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Workshop Light/rgb', payload '{"brightness":254,"color":{"x":0.313,"y":0.21},"color_mode":"xy","state":"OFF"}'
